"twsy","that was so yesterday"
"twttr","twitter"
"twvsoy","that was very stupid of you"
"twyl","talk with you later"
"twys","talk with you soon"
"tx","thanks"
"txs","thanks"
"txt","text"
"txting","texting"
"txtyl","text you later"
"ty","thank you"
"tyclos","turn your caps lock off, stupid"
"tyfi","thank you for invite"
"tyfn","thank you for nothing"
"tyfyc","thank you for your comment"
"tyfyt","thank you for your time"
"tyl","text you later"
"tym","time"
"tyme","time"
"typ","thank you partner"
"typo","typing mistake"
"tyred","tired"
"tys","told you so"
"tysfm","thank you so fucking much"
"tysm","thank you so much"
"tysvm","thank you so very much"
"tyt","take your time"
"tyto","take your top off"
"tyty","thank you thank you"
"tyvm","thank you very much"
"tyvvm","thank you very very much"
"u","you"
"u iz a 304","you is a hoe"
"u'd","you would"
"u'll","you will"
"u'r","you're"
"u'v","you have"
"u've","you've"
"u/l","upload"
"u/n","username"
"u2","you too"
"u2u","up to you"
"u4i","up for it"
"ua","user agreement"
"uaaaa","universal association against acronym abuse"
"uat","user acceptance testing"
"uayor","use at your own risk"
"ub3r","super"
"uber","over"
"uctaodnt","you can't teach an old dog new tricks"
"udc","you don't care"
"udek","you don't even know"
"uds","you dumb shit"
"udwk","you don't want to know"
"udy","you done yet"
"ufab","ugly fat ass bitch"
"ufia","unsolicited finger in the anus"
"ufic","unsolicited finger in chili"
"ufmf","you funny mother fucker"
"ugba","you gay bitch ass"
"ugtr","you got that right"
"uhab","you have a blog"
"uhems","you hardly ever make sense"
"ui","user interface"
"ujds","you just did shit"
"ukr","you know right"
"ukwim","you know what I mean"
"ul","unlucky"
"ulbom","you looked better on Myspace"
"umfriend","sexual partner"
"un2bo","you need to back off"
"un4rtun8ly","unfortunately"
"uom","you owe me"
"upcia","unsolicited pool cue in anus"
"upia","unsolicited pencil in anus"
"upmo","you piss me off"
"upos","you piece of shit"
"upw","unidentified party wound"
"ur","your"
"ur2g","you are too good"
"ur6c","you're sexy"
"ura","you are a"
"uradrk","you're a dork"
"urafb","you are a fucking bitch"
"uraqt","you are a cutie"
"urcrzy","you are crazy"
"ure","you are"
"urg","you are gay"
"urht","you're hot"
"url8","you are late"
"urms","you rock my socks"
"urmw","you are my world"
"urnc","you are not cool"
"urs","yours"
"ursab","you are such a bitch"
"ursdf","you are so damn fine"
"ursg","you are so gay"
"ursh","you are so hot"
"urssb","you are so sexy baby"
"urstpid","you are stupid"
"urstu","you are stupid"
"urtb","you are the best"
"urtbitw","you are the best in the world!"
"urtrd","you retard"
"urtw","you are the worst"
"urw","you are weird"
"uryyfm","you are too wise for me"
"usck","you suck"
"usd","united states dollar"
"usuk","you suck"
"usux","you suck"
"ut","unreal tournament"
"ut","you there"
"utfs","use the fucking search"
"utfse","use the fucking search engine"
"utm","you tell me"
"uttm","you talking to me?"
"utube","YouTube"
"utw","used to work"
"uty","it's up to you"
"uve","you've"
"uvgtbsm","you have got to be shiting me"
"uw","you're welcome"
"uwc","you are welcome"
"uya","up your ass"
"uyab","up your ass bitch"
"v4g1n4","vagina"
"vag","vagina"
"vajayjay","vagina"
"vb","visual basic"
"vbeg","very big evil grin"
"vbg","very big grin"
"vf","very funny"
"vfe","virgins 4 ever"
"vff","very fucking funny"
"vfm","value for money"
"vgg","very good game"
"vgh","very good hand"
"vgl","very good looking"
"vid","video"
"vids","videos"
"vip","very important person"
"vleo","very low earth orbit"
"vlog","video log"
"vn","very nice"
"vnc","virtual network computing"
"vnh","very nice hand"
"voip","voice over ip"
"vrsty","varsity"
"vry","very"
"vwd","very well done"
"vweg","very wicked evil grin"
"vzit","visit"
"vzn","Verizon"
"vzw","Verizon Wireless"
"w.b.s.","write back soon"
"w.e","whatever"
"w.e.","whatever"
"w.o.w","World of Warcraft"
"w'sup","what's up"
"w/","with"
"w/b","write back"
"w/e","whatever"
"w/end","weekend"
"w/eva","whatever"
"w/o","with out"
"w/out","without"
"w/u","with you"
"w\e","whatever"
"w00t","excited"
"w012d","word"
"w2d","what to do"
"w2f","want to fuck"
"w2g","way to go"
"w2ho","want to hang out"
"w2m","want to meet"
"w33d","weed"
"w8","wait"
"w8am","wait a minute"
"w8ing","waiting"
"w8t4me","wait for me"
"w8ter","waiter"
"w911","wife in room"
"wab","what a bitch"
"wad","without a doubt"
"wad ^","what's up?"
"wadr","with all due respect"
"wadzup","what's up?"
"waf","weird as fuck"
"wafda","what a fucking dumb ass"
"wafl","what a fucking loser"
"wafm","wait a fucking minute"
"wafn","what a fucking newbie"
"wai","what an idiot"
"waloc","what a load of crap"
"walstib","what a long strange trip it's been"
"wam","wait a minute"
"wamh","with all my heart"
"wan2tlk","want to talk"
"wana","want to"
"wanafuk","wanna fuck"
"wanker","masturbate"
"wanking","masturbate"
"wanna","want to"
"wansta","wanna be gangster"
"warez","illegal software"
"was^","what's up"
"wassup","what's up?"
"wasup","what's up"
"wat","what"
"wat's^","whats up"
"watcha","what are you"
"watev","whatever"
"wateva","whatever"
"watevr","whatever"
"watevs","whatever"
"wats","whats"
"wats ^","whats up"
"wats^","what's up?"
"watz ^","what's up"
"wau","what about you"
"wau^2","what are you up to?"
"waug","where are you going"
"wauw","what are you wearing"
"waw","what a whore"
"waycb","when are you coming back"
"wayd","what are you doing"
"waygow","who are you going out with"
"wayh","why are you here"
"wayn","where are you now"
"waysttm","why are you still talking to me"
"waysw","why are you so weird"
"wayt","what are you thinking?"
"wayta","what are you talking about"
"wayut","what are you up to"
"waz","what is"
"waz ^","what's up"
"waz^","what's up?"
"wazz","what's"
"wazza","what's up"
"wazzup","what's up"
"wb","welcome back"
"wbagnfarb","would be a good name for a rock band"
"wbb","will be back"
"wbbs","will be back soon"
"wbp","welcome back partner"
"wbrb","will be right back"
"wbs","write back soon"
"wbu","what about you"
"wby","what about you"
"wc","who cares"
"wcutm","what can you tell me"
"wcw","webcam whore"
"wd","well done"
"wdf","worth dying for"
"wdhlm","why doesn't he love me?"
"wdidn","what do I do now"
"wdim","what did I miss"
"wdtm","what does that mean"
"wduc","what do you care"
"wdum","what do you mean"
"wdus","what did you say"
"wdut","what do you think?"
"wdutom","what do you think of me"
"wduw","what do you want"
"wduwta","what do you wanna talk about"
"wduwtta","what do you want to talk about"
"wdwdn","what do we do now"
"wdwgw","where did we go wrong"
"wdydt","why do you do that"
"wdye","what do you expect"
"wdyl","who do you like"
"wdym","what do you mean"
"wdys","what did you say"
"wdyt","what do you think"
"wdytia","who do you think I am?"
"wdyw","what do you want"
"wdywd","what do you want to do?"
"wdywtd","what do you want to do"
"wdywtdt","why do you want to do that?"
"wdywtta","what do you want to talk about"
"webby","webcam"
"weg","wicked evil grin"
"welc","welcome"
"wen","when"
"werkz","works"
"wev","whatever"
"weve","what ever"
"wevr","whatever"
"wfh","working from home"
"wfhw","what's for homework"
"wfm","works for me"
"wfyb","whatever floats your boat"
"wg","wicked girl"
"wgac","who gives a crap"
"wgaf","who gives a fuck"
"wgas","who gives a shit"
"wgasa","who gives a shit anyway"
"wgo","what's going on"
"wha","what?"
"whaddya","what do you"
"whaletail","thong"
"what^","what's up?"
"whatcha","what are you"
"whatev","whatever"
"whatevs","whatever"
"whats ^","whats up"
"whevah","where ever"
"whever","whatever"
"whf","wanna have fun?"
"whit","with"
"whodi","friend"
"whr","where"
"whs","wanna have sex"
"wht","what"
"wht^","what up"
"whteva","what ever"
"whteve","whatever"
"whtever","whatever"
"whtevr","whatever"
"whtvr","whatever"
"whubu2","what have you been up to"
"whubut","what have you been up to"
"whut","what"
"whyb","where have you been"
"whyd","what have you done"
"wid","with"
"widout","without"
"wif","with"
"wiid","what if I did"
"wilco","will comply"
"winnar","winner"
"wio","without"
"wip","work in progress"
"wit","with"
"witcha","with you"
"witfp","what is the fucking point"
"witu","with you"
"witw","what in the world"
"witwct","what is the world coming too"
"witwu","who is there with you"
"witwwyt","what in the world were you thinking"
"wiu","what is up?"
"wiv","with"
"wiw","wife is watching"
"wiwt","wish I was there"
"wiyp","what is your problem"
"wjwd","what Jesus would do"
"wk","week"
"wkd","wicked"
"wkend","weekend"
"wl","will"
"wlc","welcome"
"wlcb","welcome back"
"wlcm","welcome"
"wld","would"
"wlkd","walked"
"wlos","wife looking over shoulder"
"wltm","would like to meet"
"wmao","working my ass off"
"wmd","weapons of mass destruction"
"wmgl","wish me good luck"
"wml","wish me luck"
"wn","when"
"wna","want to"
"wnkr","wanker"
"wnrn","why not right now"
"wnt","want"
"wntd","what not to do"
"woa","word of advice"
"woc","welcome on cam"
"wochit","watch it"
"woe","what on earth"
"woft","waste of fucking time"
"wogge","what on God's green earth?"
"wogs","waste of good sperm"
"wombat","waste of money, brains, and time"
"woot","excited"
"wot","what"
"wotevs","whatever"
"wotv","what's on television?"
"wotw","word of the week"
"woum","what's on your mind"
"wowzers","wow"
"woz","was"
"wp","wrong person"
"wpe","worst president ever (bush)"
"wrdo","weirdo"
"wrgad","who really gives a damn"
"wrgaf","who really gives a fuck?"
"wrk","work"
"wrm","which reminds me"
"wrng","wrong"
"wrt","with regard to"
"wrtg","writing"
"wrthls","worthless"
"wru","where are you"
"wrud","what are you doing"
"wruf","where are you from"
"wruu2","what are you up to"
"wsb","wanna cyber?"
"wsf","we should fuck"
"wshtf","when shit hits the fan"
"wsi","why should i"
"wsibt","when should I be there"
"wsidi","why should I do it"
"wsop","world series of poker"
"wswta","what shall we talk about?"
"wtb","want to buy"
"wtbd","what's the big deal"
"wtbh","what the bloody hell"
"wtc","what the crap"
"wtcf","what the crazy fuck"
"wtd","what the deuce"
"wtf","what the fuck"
"wtfaud","what the fuck are you doing?"
"wtfay","who the fuck are you"
"wtfayd","what the fuck are you doing"
"wtfayt","why the fuck are you talking"
"wtfayta","what the fuck are you talking about?"
"wtfb","what the fuck bitch"
"wtfbs","what the fuck bull shit"
"wtfc","who the fuck cares"
"wtfdik","what the fuck do I know"
"wtfdum","what the fuck do you mean"
"wtfduw","what the fuck do you want?"
"wtfdyw","what the fuck do you want"
"wtfe","what the fuck ever"
"wtfever","what the fuck ever"
"wtfg","what the fucking God"
"wtfh","what the fucking hell"
"wtfhb","what the fucking hell bitch"
"wtfhwt","what the fucking hell was that"
"wtfigo","what the fuck is going on"
"wtfigoh","what the fuck is going on here"
"wtfit","what the fuck is that"
"wtfits","what the fuck is this shit"
"wtfiu","what the fuck is up"
"wtfiup","what the fuck is your problem"
"wtfiuwy","what the fuck is up with you"
"wtfiwwu","what the fuck is wrong with you"
"wtfiwwy","what the fuck is wrong with you"
"wtfiyp","what the fuck is your problem"
"wtfm","what the fuck mate?"
"wtfmf","what the fuck mother fucker"
"wtfo","what the fuck over"
"wtfru","what the fuck are you"
"wtfrud","what the fuck are you doing?"
"wtfrudng","what the fuck are you doing"
"wtfrudoin","what the fuck are you doing"
"wtfruo","what the fuck are you on?"
"wtfruttd","what the fuck are you trying to do"
"wtfs","what the fucking shit?"
"wtfuah","what the fuck you asshole"
"wtful","what the fuck you loser"
"wtfwjd","what the fuck would Jesus do"
"wtfwt","what the fuck was that"
"wtfwtd","what the fuck was that dude"
"wtfwtf","what the fuck was that for?"
"wtfya","what the fuck you asshole"
"wtfyb","what the fuck you bitch"
"wtg","way to go"
"wtgds","way to go dumb shit"
"wtgp","want to go private"
"wth","what the heck"
"wtharud","what the heck are you doing"
"wthau","who the hell are you"
"wthauwf","what the hell are you waiting for"
"wthay","who the hell are you"
"wthayd","what the heck are you doing"
"wthaydwmgf","what the hell are you doing with my girlfriend"
"wthdydt","why the hell did you do that"
"wthhyb","where the hell have you been?"
"wthigo","what the hell is going on"
"wthiwwu","what the hell is wrong with you"
"wtho","want to hang out?"
"wthru","who the heck are you"
"wthrud","what the hell are you doing?"
"wths","want to have sex"
"wthswm","want to have sex with me"
"wthwt","what the hell was that?"
"wthwut","what the hell were you thinking"
"wthyi","what the hell you idiot"
"wtii","what time is it"
"wtiiot","what time is it over there?"
"wtityb","whatever, tell it to your blog"
"wtly","welcome to last year"
"wtmf","what the mother fuck"
"wtmfh","what the mother fucking hell"
"wtmi","way too much information"
"wtmtr","what's the matter"
"wtp","where's the party"
"wtrud","what are you doing"
"wts","want to sell"
"wtt","want to trade"
"wttp","want to trade pictures?"
"wtv","whatever"
"wtva","whatever"
"wtvr","whatever"
"wtwm","what time are we meeting?"
"wtwr","well that was random"
"wu","what's up"
"wu","what's up?"
"wu2kilu","want you to know I love you"
"wub","love"
"wubmgf","will you be my girlfriend?"
"wubu2","what you been up to"
"wubut","what you been up too"
"wud","would"
"wudev","whatever"
"wudn","what you doing now"
"wugowm","will you go out with me"
"wula","what you looking at?"
"wuld","would"
"wuny","wait until next year"
"wussup","what is up?"
"wut","what"
"wutcha","what are you"
"wuteva","whatever"
"wutevr","what ever"
"wuts","what is"
"wutup","what's up"
"wuu2","what you up too"
"wuu2","what you up to"
"wuu22m","what you up to tomorrow"
"wuut","what you up to"
"wuv","love"
"wuwh","wish you were here"
"wuwt","what's up with that"
"wuwta","what do you want to talk about"
"wuwtab","what do you want to talk about"
"wuwtb","what do you want to talk about"
"wuwtta","what you want to talk about"
"wuwu","what up with you"
"wuz","was"
"wuza","what's up"
"wuzup","what's up"
"wwc","who would care"
"wwcnd","what would Chuck Norris do"
"wwdhd","what would David Hasselhoff do"
"wwe","world wrestling entertainment"
"wwgf","when we gonna fuck"
"wwhw","when where how why"
"wwikt","why would I know that"
"wwjd","what would Jesus do?"
"wwt","what was that"
"wwtf","what was that for"
"wwudtm","what would you do to me"
"wwut","what were you thinking"
"www","world wide web"
"wwwy","what's wrong with you"
"wwy","where were you"
"wwycm","when will you call me"
"wwyd","what would you do?"
"wy","why?"
"wyas","wow you are stupid"
"wyatb","wish you all the best"
"wyauimg","why you all up in my grill?"
"wybts","were you born this sexy"
"wyc","will you come"
"wycm","will you call me"
"wyd","what are you doing"
"wyg","will you go"
"wygac","when you get a chance"
"wygam","when you get a minute"
"wygwm","will you go with me"
"wyhi","would you hit it?"
"wyhswm","would you have sex with me"
"wyltk","wouldn't you like to know"
"wylym","watch your language young man"
"wym","what you mean?"
"wyn","what's your name"
"wyp","what's your problem?"
"wypsu","will you please shut up"
"wys","wow you're stupid"
"wysiayg","what you see is all you get"
"wysitwirl","what you see is totally worthless in real life"
"wysiwyg","what you see is what you get"
"wyw","what you want"
"wywh","wish you were here"
"wywo","while you were out"
"x treme","extreme"
"xb36t","Xbox 360"
"xbf","ex-boyfriend"
"xbl","Xbox Live"
"xcept","except"
"xcpt","except"
"xd","extreme droll"
"xellent","excellent"
"xfer","transfer"
"xgf","exgirlfriend"
"xing","crossing"
"xit","exit"
"xl","extra large"
"xlnt","excellent"
"xmas","christmas"
"xmpl","example"
"xoac","Christ on a crutch"
"xor","hacker"
"xover","crossover"
"xox","hugs and kisses"
"xoxo","hugs and kisses"
"xp","experience"
"xpect","expect"
"xplaned","explained"
"xpt","except"
"xroads","crossroads"
"xs","excess"
"xtc","ecstasy"
"xtra","extra"
"xtreme","extreme"
"xyz","examine your zipper"
"xyzpdq","examine your zipper pretty darn quick"
"y","why"
"y w","you're welcome"
"y!a","yahoo answers"
"y'all","you all"
"y/n","yes or no"
"y/o","years old"
"y00","you"
"y2b","YouTube"
"y2k","year 2000"
"ya","yeah"
"yaaf","you are a fag"
"yaafm","you are a fucking moron"
"yaagf","you are a good friend"
"yaai","you are an idiot"
"yaf","you're a fag"
"yafi","you're a fucking idiot"
"yag","you are gay"
"yall","you all"
"yapa","yet another pointless acronym"
"yaqw","you are quite welcome"
"yarly","yeah really"
"yas","you are stupid"
"yasan","you are such a nerd"
"yasf","you are so funny"
"yasfg","you are so fucking gay"
"yasg","you are so gay"
"yasw","you are so weird"
"yatb","you are the best"
"yatwl","you are the weakest link"
"yaw","you are welcome"
"yayo","cocaine"
"ybbg","your brother by grace"
"ybs","you'll be sorry"
"ybya","you bet your ass"
"ycliu","you could look it up"
"ycntu","why cant you?"
"yctwuw","you can think what you want"
"ydpos","you dumb piece of shit"
"ydtm","you're dead to me"
"ydufc","why do fucking care?"
"yduwtk","why do you want to know"
"ye","yeah"
"yea","yeah"
"yer","you're"
"yermom","your mother"
"yesh","yes"
"yew","you"
"yfb","you fucking bastard"
"yfg","you're fucking gay"
"yfi","you fucking idiot"
"ygg","you go girl"
"ygm","you got mail"
"ygp","you got punked"
"ygpm","you've got a private message"
"ygrr","you got rick rolled"
"ygtbfkm","you've got to be fucking kidding me"
"ygtbk","you've got to be kidding"
"ygtbkm","you got to be kidding me"
"ygtbsm","you've got to be shitting me"
"ygtsr","you got that shit right"
"yh","yeah"
"yhbt","you've been trolled"
"yhew","you"
"yhf","you have failed"
"yhgtbsm","you have got to be shitting me"
"yhl","you have lost"
"yhm","you have mail"
"yhpm","you have a private message"
"yhtbt","you had to be there"
"yid","yes, I do"
"yim","yahoo instant messenger"
"yiwtgo","yes, I want to go private"
"yk","you kidding"
"yki","you know it"
"ykisa","your knight in shining armor"
"ykm","you're killing me"
"ykn","you know nothing"
"ykw","you know what"
"ykwim","you know what I mean"
"ykwya","you know who you are"
"ykywywm","you know you wish you were me"
"ylb","you little bitch"
"ym","your mom"
"ymbkm","you must be kidding me"
"yme","why me"
"ymfp","your most favorite person"
"ymg2c","your mom goes to college"
"ymgtc","your mom goes to college"
"ymiaw","your mom is a whore"
"ymislidi","you make it sound like I did it"
"ymmd","you made my day"
"ymmv","your mileage may vary"
"ymrasu","yes, my retarded ass signed up"
"yn","why not"
"yng","young"
"ynk","you never know"
"ynm","yes, no, maybe"
"ynt","why not"
"ynw","you know what"
"yo","year old"
"yo'","your"
"yolo","you only live once"
"yomank","you owe me a new keyboard"
"yooh","you"
"yor","your"
"youngin","young person"
"yoy","why oh why"
"ypmf","you pissed me off"
"ypmo","you piss me off"
"ypom","your place or mine"
"yqw","you're quite welcome"
"yr","year"
"yrbk","yearbook"
"yrms","you rock my socks"
"yrs","years"
"yrsaf","you are such a fool"
"yrsm","you really scare me"
"yrss","you are so sexy"
"yru","why are you?"
"yrubm","why are you bugging me?"
"yrusm","why are you so mean"
"ys","you suck"
"ysa","you suck ass"
"ysal","you suck at life"
"ysati","you suck at the internet"
"ysf","you stupid fuck"
"ysic","why should I care"
"ysitm","your shirt is too small"
"ysm","you scare me"
"ysoab","you son of a bitch"
"yss","you stupid shit"
"yswnt","why sleep when not tired?"
"yt","you there?"
"ytd","year to date"
"ytf","why the fuck"
"ytfwudt","why the fuck would you do that?"
"ythwudt","why the hell would you do that"
"ytis","you think I'm special?"
"ytm","you tell me"
"ytmnd","you're the man now, dog!"
"yty","why thank you"
"yu","you"
"yua","you ugly ass"
"yuo","you"
"yup","yes"
"yur","your"
"yust","why you say that"
"yvfw","you're very fucking welcome"
"yvw","you're very welcome"
"yw","you're welcome"
"ywapom","you want a piece of me?"
"ywia","you're welcome in advance"
"ywic","why would I care"
"yws","you want sex"
"ywud","yo whats up dude"
"ywvm","you're welcome very much"
"ywywm","you wish you were me"
"yysw","yeah, yeah, sure, whatever"
"z'omg","oh my God"
"z0mg","oh my God"
"zex","sex"
"zh","zero hour"
"zig","cigarette"
"zomfg","oh my fucking God"
"zomg","oh my God"
"zomgzorrz","oh my God"
"zoot","excited"
"zot","zero tolerance"
"zt","zoo tycoon"
"zup","what's up?"
